"","GSM239371.CEL.gz","GSM239487.CEL.gz","GSM239489.CEL.gz","GSM239492.CEL.gz","GSM239497.CEL.gz","GSM239520.CEL.gz","GSM240427.CEL.gz"
"212754_s_at",353.126355771277,302.408707484086,586.187559135391,765.526126996431,595.424416945855,428.189814509488,505.693845507942
"212755_at",24.047015729086,10.3279171242217,12.7585758916315,26.4350375165265,16.7994264855215,13.2584019979343,11.3392747088392
"212756_s_at",394.811029562633,362.183458257591,275.705279489242,650.289190266291,707.457915273548,544.38341432261,466.989741969297
"212757_s_at",559.078269424771,385.063220818721,770.635784071325,718.58260641989,783.729736098351,757.430350409985,628.416573893435
"212758_s_at",170.783897103311,16.9754335002977,46.0815780218938,25.3537873770558,45.4987106624746,22.5931392524557,111.903646847336
"212759_s_at",163.854104415791,12.428870359015,85.2503378011173,45.9768395002308,16.8958724106233,62.6288935133828,95.825529198501
"212760_at",475.474924512022,461.45663432624,507.539103209,1159.00051070728,770.921422171359,687.716296509877,748.179881408853
"212761_at",1032.98460563369,749.6593038514,738.169706128127,1369.3572209592,544.553905512016,601.644852276164,587.169370190456
"212762_s_at",397.117237673257,311.020329315318,268.563102896365,417.430450534114,203.312604678393,393.626253027565,387.933967332148
"212763_at",151.189098536821,80.2883080076671,275.645001830365,151.128770319954,325.353288531082,89.7435266522945,232.640176811784
"212764_at",353.738591277327,35.4046970613996,191.731690375468,131.772866132871,312.69036412054,34.8274864686034,293.140431458387
"212765_at",154.374515608901,470.545944326245,287.115022562534,138.190425976513,1013.93567833999,251.683766346659,136.942503842367
"212766_s_at",389.215206593915,773.07733737674,292.862746960036,683.751555378631,928.165159259093,731.865504551525,542.409328773284
"212767_at",421.393342762777,275.304070232213,642.059383076639,607.624567545568,277.427793603551,448.300308412264,475.533579794463
"212768_s_at",2.51657234783777,4.12652719193619,6.35884771867933,12.1430868943147,12.5897958101977,31.4028033538755,3.41683339883072
"212769_at",374.588913506384,576.687206393218,278.017893171357,288.767488089266,129.155127863396,115.854622998272,75.966114067332
"212770_at",953.938241215074,1450.72030968191,1180.96425410724,892.810005183605,458.675448936941,313.228961163387,711.119545421658
"212771_at",223.649438158624,182.93181489274,426.425694358619,140.56040897432,338.33311750445,162.935748137628,209.508535935404
"212772_s_at",484.152940630637,231.268713875884,495.542604225571,773.574316494396,462.169885645574,360.152640268854,257.163003703974
"212773_s_at",2563.94432159874,3501.95139228145,1537.54597431142,2548.97367987046,2928.34138941818,2327.16782928158,989.427479464752
"212774_at",246.571803851871,552.392132841845,756.742904620859,640.427569234948,570.707527666,751.274008391894,347.966651236239
"212775_at",511.001099590956,213.136757632491,241.878878447955,868.273490689753,15.1942701136751,180.796526983804,590.613177048392
"212776_s_at",548.08098149193,156.980096573471,485.720115536765,754.590563971142,29.2784930486973,172.029201990069,736.110954672333
"212777_at",335.722723486289,179.804434959491,411.208077759733,662.204762262575,506.231266355888,313.448017850591,560.868829700894
"212778_at",352.013503866478,315.641270805609,496.43632946828,414.059370706829,149.211754375174,516.843594830521,321.425212082608
"212779_at",481.575188833227,220.651381125948,325.308020643991,760.884865479767,287.824510272762,233.653072432902,191.3260170685
"212780_at",392.226441449507,234.236296119432,358.71977558185,573.906933113561,616.427857375202,418.102953994633,550.528942805328
"212781_at",532.920587365296,274.193936526298,332.333089908328,1087.4431985388,757.233339304864,559.818724288137,333.0054464281
"212782_x_at",1934.17205405512,3128.47901789471,1289.45769758904,1411.05282915777,1587.52057235234,3109.01918256339,2457.91089640511
"212783_at",1552.24169446216,608.215670422331,635.779849525068,1335.86352675232,667.939889335223,990.533024711031,873.762058422786
"212784_at",439.10213444997,328.595143755767,620.98436323648,416.396855908721,394.271567212594,444.888561437102,765.315755243199
"212785_s_at",597.708400569995,477.960087898326,528.827764848877,770.098357978601,762.56487046163,644.80535492991,965.461646387162
"212786_at",451.846501759733,328.04267437507,462.193976367808,539.985079740313,542.662040336451,727.541937587606,531.959048440785
"212787_at",1850.76359513668,1025.61108055987,1263.32932360416,1718.40801552332,1139.62536119549,985.488024796381,1527.74820211104
"212788_x_at",24943.3687443879,28006.4124578398,26260.870536292,26022.4030237357,49435.3424418856,25593.0819754705,21701.9419862426
"212789_at",218.515903979282,435.509247442719,311.167342548277,481.702211035622,543.815077340799,717.983855640155,678.334276363972
"212790_x_at",49577.7380118145,30894.7487210451,64302.582278129,40802.6277803867,58304.4343671641,23151.8151009494,39129.2998286021
"212791_at",613.419671513456,384.112754571411,514.559336437325,702.326900425133,347.164788354602,343.909267967148,812.7019042886
"212792_at",226.426942813249,199.430874318932,304.309030999536,346.363505857541,208.411404170586,509.194093132842,401.092228440233
"212793_at",293.571066130453,166.095318455638,381.062522305254,363.024019407561,366.320147058172,145.682406398457,309.725541655084
"212794_s_at",715.961574783956,352.572397767174,423.289555507108,443.310282031428,724.048602903387,496.951024537623,519.314183027635
"212795_at",493.762839494017,635.986633981144,575.716239292211,907.13181125719,1078.33502450297,595.552756339377,654.699645150088
"212796_s_at",822.182540415276,392.575053419116,888.514225782155,1292.50587993158,747.072042902773,341.425240852849,1134.63758213791
"212797_at",16.9390570914948,95.6273765655151,27.2570213506642,19.9300383706112,11.0907392733362,183.145626919641,176.956591314199
"212798_s_at",954.385384199567,897.330792776873,757.462067294315,1105.95639934982,776.991311651694,754.183395571571,1232.39458609764
"212799_at",360.939716154962,405.741697174714,544.915476132558,425.225011533093,653.247848642025,462.679338595272,554.410941728984
"212800_at",123.05468685522,156.317329471816,94.7840167185159,184.244565159533,217.684168733617,145.170321050525,128.022656309486
"212801_at",1014.1306458669,845.853392157246,1397.78081664573,965.356775951396,1026.79168100917,721.58334639645,1390.27300699298
"212802_s_at",556.862889624088,811.668042850524,560.166038564485,1109.121022187,589.752985635361,984.705812093729,660.724656487093
"212803_at",170.932930689834,588.912333075661,360.277187521067,321.116684820394,36.3229205270925,122.654828824958,167.231293156031
"212804_s_at",198.828435607311,219.011362316512,251.038917727733,392.621788531474,299.439602435248,416.242215743708,378.287434188014
"212805_at",229.186191041969,148.108812135329,279.646481444561,301.714415516594,437.699759514953,117.933043307465,323.584131727116
"212806_at",73.6933782089934,29.0660517360219,70.524517548078,38.0786474962392,135.72955978711,34.5641772523461,69.82543435607
"212807_s_at",346.154056343202,396.001492858855,235.51109854839,369.811366540004,448.358784242471,1115.03660828059,1221.97891738914
"212808_at",537.834503634161,343.818012152529,376.842708920891,438.161147676848,393.647448045609,795.973378886809,585.614371548317
"212809_at",835.947202576497,724.743868010545,844.5412081688,791.997235043576,713.423882157222,1910.0225001063,1153.31703266579
"212810_s_at",374.997399046896,915.042606717177,783.785645542418,493.199280621326,847.054939549064,1186.16976442284,684.513818804344
"212811_x_at",582.996750749457,1516.07840345667,1114.1080510638,944.908795988951,1199.68392208977,2118.6968321298,1096.17535441972
"212812_at",222.351322851672,120.840623816853,188.044644625651,209.431049725115,226.74647850375,390.343155818714,206.90973350233
"212813_at",552.765794503055,113.556163219923,341.695413879696,200.84393780545,172.39415067786,70.15878082898,206.955419960081
"212814_at",192.402301026202,156.062550619619,267.557425464848,380.543942760968,121.417231250745,289.290664681997,243.326539328404
"212815_at",363.680383477265,444.271704997702,319.390230826222,571.611461544082,725.563817609325,510.54179642816,694.09673335302
"212816_s_at",17.1174094294981,49.0111722591039,47.3469149585446,60.975178025136,172.553878771936,35.2947843064176,45.6633426066341
"212817_at",156.594984931184,138.190451085445,279.652745531152,84.351401826174,195.148338844799,157.305055486764,167.397863367083
"212818_s_at",380.743582978781,202.742755371876,597.286526689825,552.393336580282,437.87549193868,454.45188945843,611.896915137666
"212819_at",17.268153193603,46.7415265032719,79.2760243971853,115.167248612063,24.0385564782095,65.8360916611501,89.0260283182236
"212820_at",1446.43012642566,1753.93188726015,380.20467994974,2253.95855837855,2755.60384617305,765.473527154088,1108.12850588806
"212821_at",32.67959834767,50.7142615194806,65.0620931525713,29.9098340300173,25.2285232430341,57.7525852944945,98.1763962833415
"212822_at",140.843698405255,40.9236089200611,138.94715329735,85.1035677315903,42.2767086445374,332.995449667863,184.93691645647
"212823_s_at",8.8194755158783,136.175433589118,19.1725510677355,19.6497306041703,106.640396059775,39.8996277553659,175.981526027857
"212824_at",258.867327915119,582.897894961558,231.442734249063,357.67852151838,226.185605457196,279.060872247801,200.120978044375
"212825_at",442.028289497042,437.568485750431,499.357973389222,548.904682097679,369.510658109774,619.075418211955,856.042622112313
"212826_s_at",12133.860724008,16506.2865199804,16197.8211660603,14152.7457380874,11709.2068396815,10481.5478872513,11525.0047579147
"212827_at",1311.99518373249,186.238396081822,1095.30346326406,913.127215215796,52.5378338566114,136.479986430598,1359.53010549426
"212828_at",392.680631364943,172.586934303588,328.407930199067,232.936831866225,257.520877263287,442.80485096044,406.102180459055
"212829_at",1871.28558206442,1721.38513202007,1790.00409690771,1955.37546427444,1164.92203238241,1486.61331383256,1693.14969021953
"212830_at",114.885922558483,663.258959229356,1005.02128801367,345.068777020333,763.39900299048,1134.6214852867,712.079383166778
"212831_at",63.8724283283498,141.812515948764,14.7956381105088,15.2325099864506,72.0100449850894,141.50490013757,15.4408446760348
"212832_s_at",461.085476593013,760.130211089078,738.68718788449,659.656806636762,584.974754024817,633.446364011716,910.501618844479
"212833_at",821.302373972226,990.411777233796,741.166344997648,851.86606588012,974.214214149854,577.126757429206,1081.82091037613
"212834_at",408.563606218928,387.369459236646,296.868726753235,452.999889177577,131.721420750352,123.677622545718,279.677338193881
"212835_at",153.832487334489,436.136811902941,211.019837104597,388.904075402411,358.666352031627,347.71351006587,290.98228091216
"212836_at",284.001969647775,652.208809698733,611.966321943079,814.009901997681,606.031317055939,591.559108923841,949.646971048686
"212837_at",468.814305050074,334.311308856486,421.458785187432,592.05616543659,770.119679549837,530.271854374417,762.518364984152
"212838_at",229.461503236238,236.698868859636,334.377366565792,413.787304535603,323.342613340262,122.711813005638,348.803354109065
"212839_s_at",311.062309697412,199.077284716396,281.59754718917,239.927672088659,299.574277927452,108.516359232727,147.871940354788
"212840_at",1050.29443277198,342.101892202068,418.124871451578,524.84724321554,392.509862825438,372.468839245553,569.342653678506
"212841_s_at",24.2058998663382,150.364175143549,28.078226308659,18.1261131547303,14.4280533713087,192.261417518668,21.9227707353495
"212842_x_at",1127.01256619011,426.477567207345,829.405645597354,1619.95871215603,553.032923044299,284.515676084576,746.390722761528
"212843_at",151.001464061928,748.372202610795,125.87804684571,63.9647433489047,279.573267763915,681.749626868105,108.669953110658
"212844_at",343.062063898047,238.265496648392,290.39213856088,193.131524689566,201.587714731711,158.995935416322,261.178749556775
"212845_at",167.809497974206,99.7365688163944,166.729815577939,181.724055894375,217.294773641951,87.5858381453406,157.27914430308
"212846_at",1126.77181415614,1269.25693581939,757.696445407603,1276.34210381583,1011.68599277283,543.273672558528,822.675303541597
"212847_at",566.37387411897,190.177591132602,596.959081184736,520.895150254745,341.262324397729,300.492840848609,455.345900391766
"212848_s_at",35.6121121951601,26.0963689205126,47.7867422190713,29.5126852213669,51.2694381146181,101.081851334643,27.7325579208898
"212849_at",236.71227841914,346.397161410428,702.396377568321,414.246371134316,118.080219982765,455.454311722903,454.905878437973
"212850_s_at",150.721192895264,84.606450834229,44.6603082781278,118.989310288961,212.817129533401,61.2622413992789,228.72994760127
"212851_at",401.985704770515,186.396459519665,286.379005364123,252.57901541546,268.916310364001,419.026748236781,353.842907673655
"212852_s_at",3083.89352064757,1060.03728639403,1125.3309833288,1568.5958998034,1343.42938044378,1235.6902689601,2045.25386818945
"212853_at",307.548999063931,125.551183281156,191.615151227518,340.544091767509,119.605014469036,203.476772542878,279.353864810836
"212854_x_at",2806.24266711074,3026.71377910164,4405.36981716706,3956.99846814463,3645.37590719424,2025.55256226114,2709.76441917297
"212855_at",140.514924774072,108.998895108469,24.3943495047617,186.690784950882,30.5102620629444,157.981706208554,154.47510352795
"212856_at",562.502579057577,384.37611425006,1205.07620900346,698.036639874568,547.76920104729,779.562593272049,651.979035463236
"212857_x_at",8642.17552393557,7152.86081335076,6614.59182763409,7152.14646104554,8198.11608674241,6299.78118980056,3292.6927606969
"212858_at",240.299654394643,433.84457951535,475.161685773309,189.007179213078,580.156187513382,351.139235180572,385.383431420571
"212859_x_at",569.779036529453,3603.07031533644,767.885738411718,363.620356391736,8693.21052874917,2415.02356676383,2061.49912138405
"212860_at",405.394733591423,361.855156393185,662.209335683109,292.444952753431,415.350009290413,555.693142103074,494.033921606755
"212861_at",406.678304127922,415.845471685698,484.068625506713,511.74354234026,625.228642231541,890.580610802997,641.294285006734
"212862_at",646.438457590776,512.827081082545,821.236450514435,522.928956123146,547.542216658675,993.413755516522,832.412169403878
"212863_x_at",2603.93426515609,1674.12858069645,3431.42593278337,2186.4394529538,1713.56222578369,2176.09075901094,2038.58352115005
"212864_at",486.338161992167,282.60931899541,475.575503638004,471.033289925035,425.619223793828,546.305841363379,390.720775507818
"212865_s_at",53.5743611655096,21.3897904638241,32.0329780767638,132.398278682983,91.5892895301549,3.27418434899089,54.1931390981235
"212866_at",499.205927718628,715.36890069716,295.933781733567,376.547360590302,445.406490499255,927.990534470785,545.717391975539
"212867_at",412.753673930146,543.504653408272,485.994307717288,618.943503196326,564.581959013123,1437.48615126741,359.385367598749
"212868_x_at",50.0958384832443,109.039337455833,78.6400923268359,60.0940926030439,77.8906381505805,109.783554431014,67.3156605737057
"212869_x_at",55323.4353687983,32408.3135564595,65025.4242645401,43807.120369129,68829.295213345,28148.0502554176,46080.6998452547
"212870_at",309.953346313396,435.39787187742,379.880840421386,922.432245138891,388.444249766625,601.309907396043,365.956033918306
"212871_at",345.631548449918,288.496081233048,363.522846883659,403.794138766189,298.867028583423,461.997031099982,302.527290666963
"212872_s_at",248.669440254001,321.932019170798,343.580306486841,376.215965208365,516.584778315095,472.395492078975,567.66271180979
"212873_at",849.045505010579,2152.19321262827,2405.32040949736,1947.92446578756,2014.47333045459,2432.3924828006,1818.96720621693
"212874_at",7.68550538328841,7.3075916025686,9.64421315311234,11.9333243410855,23.6076322457448,10.0271824794873,24.2286109319675
"212875_s_at",220.760755179025,152.975883749111,223.232290617928,309.005676186477,66.9311725558585,40.8342457550048,265.026824728312
"212876_at",143.253760301935,163.520487531139,180.438306950169,52.2159726424695,104.521591049484,84.5233806377182,115.821034904921
"212877_at",165.959036023845,190.698046922559,170.508212674895,147.890631144083,127.857289056655,253.841942214279,136.385599092199
"212878_s_at",355.882028264047,459.351392558856,493.533173680536,288.259072545328,331.48736454338,542.801708251968,349.854781335966
"212879_x_at",160.146880047733,48.8409243016621,32.805216396775,69.8719986259444,52.9034380965894,20.5305419007133,56.7062150638608
"212880_at",313.634202621923,408.855339036859,365.979678057359,310.379368818855,447.200648597981,360.484357669016,553.972005161706
"212881_at",99.6329181937215,136.019021103542,171.325764583503,306.852313336976,243.649538768247,194.825031464414,191.512510152163
"212882_at",1023.53557821986,545.528247867643,891.760092849745,1101.78800997201,832.087569951737,490.846676221533,712.883673714594
"212883_at",68.9497834134366,10.4136300581847,91.5807050098456,27.4772027961922,84.8884854356442,53.9133392429254,8.93427599278625
"212884_x_at",328.035176480158,251.500281238977,485.949718418519,363.478626808552,370.191817972172,211.291671780029,246.249497197984
"212885_at",345.795781013217,195.086772093372,71.9063905170208,423.287746814189,469.483613279055,456.912358034956,524.59023527161
"212886_at",445.396420727108,246.333540856669,392.265614164189,209.985605674801,121.671912992764,303.991436747964,237.488005713508
"212887_at",407.834105478312,316.911146748667,239.468313210355,266.125628804501,234.41748383006,280.332806405304,220.378180479486
